wind
0.132079135
0.139982297
0.14985909
0.158913409
0.167618069
0.174045661
0.178122179
0.178598745
0.174723171
0.170104135
0.166508104
0.161525738
0.155999705
0.149073515
0.142330747
0.116125063
0.089964896
0.09007945
0.106997758
0.121941202
0.124303234
0.109423285
0.104151954
0.116430241
0.13304412
0.148451951
0.157878358
0.164490902
0.168151472
0.169267406
0.170326887
0.172322545
0.174869912
0.174869243
0.176203914
0.17682534
0.175827005
0.168383621
0.15500823
0.138709571
0.140949149
0.148456201
0.150497562
0.154085606
0.158929235
0.162832546
0.166591861
0.178161795
0.197222364
0.206652641
0.210625174
0.21101899
0.212732727
0.214272534
0.217359423
0.220628378
0.223928301
0.228406832
0.237337935
0.246040238
0.248785422
0.247277852
0.251829771
0.253697152
0.237169987
0.244677706
0.266959252
0.276869726
0.278157341
0.262811899
0.241559507
0.243537646
0.260619141
0.267384611
0.268751861
0.267232769
0.25992768
0.250735409
0.243684187
0.235180584
0.225899527
0.221999751
0.223185009
0.223307671
0.222528195
0.2197684
0.208054921
0.177203901
0.172855177
0.186220042
0.193729129
0.197582253
0.19250584
0.167358329
0.139973686
0.141686179
0.15171274
0.159460052
0.163956608
0.16807739
0.170363325
0.170169335
0.169978857
0.172537328
0.177349703
0.178750748
0.181828075
0.185441697
0.191299475
0.200087221
0.21396879
0.218508087
0.20717975
0.218813835
0.26593201
0.312807884
0.344293223
0.35339907
0.373243122
0.434419223
0.496846438
0.543154853
0.582430539
0.613643316
0.629825552
0.642886677
0.657747279
0.67527234
0.699858725
0.703733806
0.710500267
0.720252544
0.735014948
0.75467364
0.775900376
0.845347689
0.975514759
1.086339459
1.160133143
1.187577191
1.179492594
1.160692066
1.1300716
1.0880718
1.053727787
1.023794059
0.994817884
0.970280664
0.949142221
0.913884698
0.875232207
0.837385648
0.801783121
0.764258655
0.7292409
0.696861772
0.665496276
0.638437285
0.637202662
0.640919665
0.643866801
0.659276343
0.664721254
0.660156956
0.643492024
0.598713289
0.523267545
0.451180759
0.412013218
0.377387472
0.346134697
0.319403325
0.300208493
0.286057968
0.277748562
0.270400878
0.267114172
0.264615315
0.263025553
0.266129363
0.269775988
0.273399606
0.286808458
0.299784112
0.323374393
0.375304429
0.411965454
0.426411771
0.415977195
0.37529713
0.312028045
0.278383493
0.275503766
0.273799507
0.270032176
0.2657043
0.260603865
0.256378162
0.255688823
0.255209741
0.252753555
0.245875602
0.237735452
0.231010381
0.226015364
0.224336666
0.228417805
0.230806807
0.236638718
0.277060612
0.328690999
0.366766318
0.381723482
0.365946227
0.346578522
0.366842066
0.401157103
0.418253693
0.430646522
0.451114177
0.47621212
0.50488226
0.539316851
0.58084566
0.619911168
0.656092008
0.6917373
0.727733236
0.759474197
0.789516179
0.822398755
0.852196909
1.001055811
1.220259038
1.349198774
1.406410105
1.459234368
1.504581862
1.506434158
1.466567088
1.43287778
1.419011739
1.426404104
1.432813067
1.432253803
1.4210845
1.39673584
1.36550777
1.336622282
1.304720035
1.258612646
1.224696013
1.180800684
1.138793715
1.102673149
1.148162591
1.230368493
1.275200058
1.297143307
1.294431824
1.271730997
1.213105863
1.115214653
1.044645557
1.020586746
1.007979925
0.987943772
0.970364461
0.964261238
0.958482003
0.945312165
0.947809971
0.954861988
0.943890043
0.927475396
0.91596837
0.904801865
0.909242669
0.917731141
0.952763985
0.999350843
1.050397685
1.104817604
1.137793594
1.147565166
1.125683056
1.115755204
1.127261344
1.132688359
1.114525629
1.089182123
1.072014847
1.042390344
1.019741328
0.988898001
0.967013758
0.944228278
0.909086836
0.866690481
0.833185135
0.790651543
0.73659574
0.659811699
0.590117295
0.576781571
0.58473924
0.590947275
0.568678352
0.527915203
0.489024353
0.479054781
0.4855954
0.488576267
0.479071762
0.462451188
0.446987594
0.424306369
0.397661449
0.366367248
0.341635555
0.324700232
0.308395357
0.296362371
0.289579226
0.284638783
0.283291358
0.279375373
0.250017326
0.24352738
0.300021268
0.379610546
0.430302212
0.447781453
0.428644055
0.417851182
0.43191965
0.444577755
0.444944843
0.442072041
0.442156388
0.436697189
0.423399576
0.402011475
0.384561723
0.371278495
0.355266334
0.340213686
0.327335033
0.32079299
0.317246872
0.304071474
0.285481034
0.288631376
0.298118914
0.305731863
0.305484745
0.297617824
0.292152657
0.29982987
0.315041705
0.329273496
0.328455849
0.316053966
0.304637459
0.294007693
0.281835923
0.271498077
0.269228015
0.269301532
0.268953969
0.269530802
0.273402117
0.279311749
0.280963903
0.277615885
0.28382267
0.291344197
0.296518641
0.305150281
0.310543323
0.304182818
0.297527975
0.302010317
0.307286207
0.310994423
0.314309012
0.311533368
0.303732356
0.294187983
0.285853359
0.275940729
0.264737344
0.255749778
0.249052065
0.240623827
0.229739445
0.219361165
0.207951822
0.195847819
0.184019803
0.178145249
0.184936087
0.198079943
0.207184209
0.204776531
0.193285026
0.190865704
0.197734664
0.208634525
0.217752156
0.221862632
0.226752815
0.229968658
0.229005257
0.22745645
0.228152856
0.230584764
0.232876177
0.235172043
0.238846868
0.242468364
0.244236198
0.23922253
0.2396407
0.28515606
0.342521353
0.382729341
0.415827887
0.445177203
0.446861595
0.431533697
0.425345586
0.434968009
0.435287842
0.423171939
0.40902823
0.396346074
0.388151602
0.382398419
0.383894075
0.383220576
0.372226225
0.364165239
0.363139946
0.358287419
0.343674932
0.331392525
0.323503228
0.31915892
0.317819396
0.319503503
0.324367572
0.320707502
0.313408243
0.31835477
0.328970507
0.351575418
0.364413061
0.364747972
0.360870125
0.350456282
0.339228939
0.324307832
0.313678061
0.30561453
0.287871612
0.270699573
0.258039826
0.247513687
0.23644187
0.23083205
0.220968633
0.211255224
0.218126695
0.233208211
0.244466995
0.24205086
0.224856023
0.229782798
0.254488729
0.276899881
0.294154167
0.301927524
0.306513806
0.308517605
0.308718579
0.304357574
0.301085529
0.302578149
0.306102492
0.312382406
0.31286914
0.311166818
0.30883104
0.308100814
0.290557669
0.291006298
0.361171462
0.421160179
0.450612377
0.451888874
0.43223924
0.424803071
0.429379745
0.456049739
0.488099738
0.507919848
0.512297657
0.51053095
0.51485736
0.528391376
0.543070229
0.563226546
0.584205121
0.613005782
0.628941035
0.633172212
0.623195231
0.618752812
0.711100277
0.808190367
0.814031463
0.802023153
0.787692604
0.775477391
0.744304862
0.671343873
0.621874077
0.605682291
0.594330761
0.573471871
0.545519847
0.517571253
0.499482568
0.484513213
0.471818622
0.466078096
0.462458264
0.467310705
0.466628633
0.469785215
0.479613192
0.484129361
0.453454945
0.479720499
0.560106338
0.614406811
0.636993496
0.632178832
0.595517211
0.567863889
0.585901463
0.613839364
0.642659313
0.671515161
0.693689628
0.697396506
0.701484667
0.707874425
0.711784941
0.711988426
0.698122754
0.688385907
0.681828022
0.671283336
0.659760338
0.609361821
0.534311511
0.504691481
0.591798483
0.684823336
0.724388973
0.707055385
0.65439173
0.621792029
0.619130901
0.6249171
0.615873766
0.595975232
0.556036272
0.508972654
0.469807811
0.436635392
0.404699834
0.375838865
0.353101441
0.340119177
0.334402253
0.328708546
0.31705053
0.294920534
0.270621233
0.286578824
0.31822845
0.34079631
0.361544369
0.38005406
0.387431975
0.3883868
0.396039171
0.421424974
0.428984233
0.41636292
0.39574579
0.375546708
0.353896294
0.33799682
0.3277246
0.317969613
0.311055426
0.306477447
0.302530261
0.298042611
0.292314036
0.291347564
0.279269977
